80,378,643,764,811,260,1970,430,752,1454
160,1996,1414,367,705,1075,955,1396,1222,106
834,745,904,17,282,1074,1137,1790,329,341
65,1492,583,76,968,402,606,655,386,202
1490,1591,20,79,1815,1227,1380,1034,1366,1188
797,929,696,1978,1534,1662,1601,829,293,708
1237,676,1514,1065,426,1433,960,185,1149,1962
1484,1112,696,1593,1387,589,1751,1653,1118,1482
524,551,1188,1776,26,1222,927,228,1727,734
147,44,1476,476,1513,1198,209,1148,1486,489
1445,4,1730,724,198,806,200,1189,326,982
1190,904,393,421,515,573,1414,1520,1121,651
604,1122,1450,657,1020,1272,972,1064,286,264
1620,416,1595,1666,1704,1798,1760,792,231,265
1002,1381,1816,1766,1441,580,1614,1954,358,615
1992,1037,606,1864,562,1945,1841,228,1981,11
501,1459,716,1487,692,9,1256,568,1337,1376
187,198,807,1786,1448,452,53,926,1236,1312
1741,1649,1591,997,110,1491,807,1875,1399,616
160,1122,1292,419,732,969,964,639,598,1947
1273,309,1042,1515,611,1141,1557,1040,1440,1206
1144,811,1740,89,1918,1606,1521,459,1365,1645
760,302,1844,329,446,754,1755,1597,1226,123
380,6,623,1646,1903,1012,144,1335,128,683
1699,99,565,879,1254,1319,1300,739,677,796
1931,1740,1087,382,885,1939,503,883,1445,998
1727,383,466,1571,534,1704,1433,254,910,1100
2,394,1394,588,794,1489,16,1492,1806,146
1694,1325,29,1474,1577,494,1924,735,62,1602
207,1081,1694,436,1165,626,423,328,723,1723
15,1960,847,1275,1287,365,92,209,1905,1699
181,1328,1392,472,147,1853,838,316,694,433
469,402,615,557,373,362,391,790,1847,1028
985,102,1138,1098,1071,1079,786,1119,1471,668
344,925,203,471,185,1278,161,1869,250,864
954,982,593,781,81,1636,1900,1928,1100,1669
410,292,1578,478,90,1874,517,1706,320,706
545,1600,109,618,832,1019,506,286,289,1267
1513,603,1014,1112,929,988,1452,1427,1409,1761
587,406,209,1296,1240,202,915,1163,878,154
1326,255,892,587,1676,1853,579,877,259,585
1076,13,1234,785,1828,651,318,280,1780,1416
1966,839,120,964,568,76,1096,364,471,1944
710,171,881,520,665,413,1399,254,724,1550
1444,1327,528,1491,928,1842,1370,277,803,1839
660,18,912,884,1262,1348,405,1412,991,448
1646,698,1277,523,57,75,1827,129,1209,381
984,1878,233,1216,577,672,1893,1775,1402,900
778,1201,144,1429,1515,1850,442,1764,1869,383
1199,762,518,463,1400,1813,1311,1443,206,1603
1247,1811,1089,1397,1602,1754,284,1605,1734,1031
9,590,1768,1646,1191,413,263,304,669,675
1289,918,920,1159,1072,699,1549,812,1042,753
550,33,648,1595,1433,48,290,1717,467,1526
461,1541,523,1903,1411,1735,481,566,1391,1248
1776,1746,653,343,689,977,1329,57,1005,182
1105,1354,1161,855,1025,1960,1255,1096,1952,1885
535,858,412,1645,716,1766,641,1724,902,1160
1243,827,339,1157,411,854,1241,1687,1320,1818
114,178,1446,205,723,795,619,760,1462,842
1696,1373,898,655,308,943,1694,656,1987,1100
1997,1644,1949,1464,1715,224,613,928,16,143
509,1098,1006,342,1556,183,1495,226,192,878
1482,1528,1858,639,1052,1535,1448,1389,608,416
1888,1803,1890,268,223,1907,131,1038,1325,719
1204,590,80,155,950,1197,695,1077,312,563
1880,1805,1067,103,34,751,20,390,1973,293
1704,364,67,1827,668,643,457,1279,92,310
212,354,1181,1603,9,529,734,1713,427,1497
1451,529,554,1108,385,864,308,1003,1110,398
900,541,786,1891,1839,1731,190,890,522,157
506,462,1188,965,202,1251,1988,131,532,1766
924,1291,143,425,1119,1280,1323,1911,922,1111
25,47,1286,1160,777,935,1723,1950,251,704
529,437,475,1490,1979,438,1675,214,1852,413
830,1810,151,188,1100,816,666,543,1892,492
456,1421,1982,222,1736,1477,1448,758,1873,1724
163,1731,1095,426,842,346,401,1443,892,1840
756,1166,3,1827,1410,1122,1498,423,458,310
1958,1143,1116,674,1771,62,1779,800,1783,946
709,1178,412,376,60,1501,624,597,1160,2
367,756,1695,196,883,912,244,1580,351,860
1684,851,446,1054,184,1130,476,1851,51,94
1289,1610,1049,491,310,988,591,217,270,722
712,1893,355,446,444,1643,1007,923,1898,775
1088,786,72,1080,1537,1484,837,1669,1901,259
212,1002,641,659,474,840,168,193,707,1089
553,1038,264,260,646,1185,761,952,652,1969
1856,1218,598,74,1207,593,1230,1215,73,777
706,854,73,1648,483,1501,1459,545,1364,204
1527,1690,1315,1911,427,1944,369,837,1266,1972
684,1177,1658,1095,1526,1408,1638,1755,117,132
315,166,671,137,1268,617,312,151,420,436
1344,1965,106,81,1134,787,1090,1252,287,560
1219,1584,961,1740,1955,1941,757,902,193,1975
212,1155,1613,81,460,627,1204,275,786,743
267,640,1669,295,1677,1963,987,1527,1412,1940
821,235,524,601,1742,504,719,246,915,1395
1262,1017,427,1857,1019,1149,1839,1692,1425,794
1147,162,1683,616,1946,1861,217,1518,901,983
83,1271,342,525,1696,293,690,1377,1509,1161
1955,477,1407,1216,689,1301,1097,704,1588,744
676,1215,1434,909,1745,882,1093,1683,998,1682
101,1663,1821,428,886,529,1459,719,1509,714
599,680,608,1349,313,435,985,1958,1170,902
1837,1798,1918,1349,1843,1154,641,1153,1358,1677
343,1753,1345,1194,1485,934,1624,1104,1017,1126
846,945,900,161,1935,1375,1472,555,1427,1117
195,965,307,544,1500,101,175,785,1377,284
687,259,1328,843,156,1747,1010,749,456,883
1837,376,501,1298,1502,1470,1713,392,216,621
1294,1253,1895,1512,1776,725,1876,746,632,1377
1197,535,1333,1284,1920,1013,624,1722,1363,1311
1531,316,71,1851,1614,1992,396,1105,150,317
1586,879,9,1455,1839,1634,418,1593,1934,827
1105,1673,143,848,1383,1495,605,10,529,758
1439,1548,1078,17,1815,1820,1975,1241,1103,1996
1023,1075,1234,92,1416,1622,1133,1291,984,1611
1451,1787,1364,425,1924,1499,379,1468,1054,1596
574,1163,700,1633,1006,1835,1283,1418,477,496
342,7,665,133,143,1729,244,499,1055,692
112,430,1897,867,426,145,373,568,408,1535
237,392,610,1656,1932,1182,1676,840,181,540
1136,1785,1238,1501,1009,894,1839,1899,1272,1898
1238,1296,211,945,137,1686,1073,1700,301,1245
906,573,1714,1880,383,1238,1203,894,464,1927
263,809,1262,103,1060,1101,92,30,271,1712
55,308,1251,1567,277,1129,898,1155,1522,245
931,324,713,877,672,876,825,39,994,722
1571,841,1901,1005,1839,483,151,1473,1787,1062
562,1075,649,1250,418,1365,1697,1583,1901,1952
1044,1510,778,1151,885,1020,400,10,1152,1481
1644,643,553,1780,505,468,518,254,551,1937
1237,992,659,875,677,842,203,1618,1122,272
404,1689,1946,1019,1210,1530,147,647,1283,987
308,827,261,554,1075,1073,453,1160,217,69
710,209,1288,1691,250,1409,1236,1786,27,235
708,1567,1809,1782,354,1816,1835,1736,1561,699
186,1000,1251,291,617,1841,155,591,516,1062
1205,1352,797,1567,1371,1157,965,1765,871,1546
1173,1890,1638,1066,362,1505,229,587,1408,1261
1397,344,248,392,1384,549,367,1349,1609,568
1092,1819,1252,798,1394,1031,92,1799,415,582
1222,1167,1620,431,1017,1682,1933,1848,326,1825
1265,1345,737,1088,1587,180,63,1769,541,980
1263,1402,1038,957,993,1324,1532,739,756,1045
1822,1931,242,1004,1321,1723,751,1742,777,657
1162,447,246,711,1991,911,760,1188,1112,69
1711,468,886,248,1262,262,580,1526,58,829
1938,286,1463,1077,1635,440,615,1459,916,1719
377,323,181,264,1494,1243,1540,638,464,57
1795,792,1966,1170,1442,1777,19,678,971,602
1064,390,415,1020,1047,139,1728,520,921,1835
585,257,1891,917,884,1628,217,1051,1422,1846
723,1638,850,947,1414,562,82,1022,1901,592
720,899,1769,819,1977,927,1915,1363,1032,301
665,789,87,695,1549,1457,1010,1040,123,25
1851,69,1568,874,1172,1726,237,1992,28,148
448,1275,1091,1266,702,769,947,1205,1357,57
343,663,379,1811,295,944,1226,667,1328,1300
1438,1034,46,1432,398,1228,850,436,1646,1722
1978,1564,1026,1079,1341,1130,1681,347,805,1299
1616,374,1953,673,952,1744,1426,1171,435,254
1407,875,1144,1502,1776,1763,1413,1452,687,978
1946,448,1364,166,76,189,814,1778,1015,1145
1193,497,909,164,398,1983,493,1556,1593,106
1845,428,1860,1873,827,1946,1593,721,1180,468
1859,1461,550,1466,603,1884,583,397,530,1401
366,670,1025,897,1639,1857,1095,942,1965,1922
1264,1604,893,1930,1921,13,1868,989,1796,167
1033,1877,919,1415,233,1142,1638,1043,417,315
602,177,283,711,380,767,66,778,1957,741
321,1398,26,59,229,561,257,866,1742,1440
1080,174,76,944,504,244,1665,1700,989,1150
974,1513,187,1441,222,342,1852,1697,1452,978
732,508,966,1142,953,922,1502,1613,533,1554
462,1479,6,896,1039,1727,899,1839,643,1909
539,1992,1220,1136,503,397,1080,1229,1482,1577
1287,106,1977,392,786,821,963,739,747,1942
640,969,172,1442,437,1855,200,1405,419,794
144,636,156,119,413,1653,1045,1660,253,359
266,406,310,1829,550,757,1165,520,356,693
753,1279,274,1848,33,619,1250,41,319,554
1026,879,1016,272,81,1669,391,1819,906,1714
985,1885,398,186,949,1921,1795,1775,822,431
668,754,1974,1232,758,233,468,280,95,1163
1911,509,1880,1341,688,645,1763,1306,1760,947
1447,1766,1929,687,1073,764,1405,1644,1594,1160
549,161,911,1255,1411,1222,1424,954,456,1464
1015,1171,1,324,1600,1777,73,1957,611,110
1821,1499,145,1733,1834,1294,948,599,111,313
1576,576,757,1068,609,326,911,849,872,1004
853,99,464,567,434,1027,343,1516,1155,42
115,460,1908,107,578,149,251,233,124,1456
1356,47,1605,1036,636,265,831,978,1503,1502
1788,114,1351,519,1541,1752,1917,1285,811,1131
1599,1347,484,1605,495,1141,1213,1102,1786,1963
465,49,1082,1266,618,745,939,736,797,1556
1499,500,1054,1569,42,697,1902,262,1847,1774
201,1270,1303,597,310,1015,745,513,1686,1665
1823,1258,23,1141,1639,1780,988,522,1497,947
6,863,1548,991,1444,1389,1343,1261,207,418
1098,380,425,93,258,181,1120,1356,491,1871
235,867,110,834,397,160,1408,600,365,216
1252,1330,1648,797,1990,577,1817,1161,1002,827
615,747,822,1755,44,1249,1398,512,1586,1225
954,100,1851,669,2,980,590,120,1527,771
1291,1150,1091,1540,4,71,1370,1221,82,468
1891,798,1164,1384,714,724,1519,180,243,358
636,1566,611,991,453,27,360,1601,1539,1768
1433,1357,1036,10,205,812,781,407,1862,1586
1430,65,660,577,894,926,1291,350,559,1787
1433,602,317,1271,907,1821,1292,1605,1581,127
1966,396,1738,557,138,322,1528,1001,191,908
171,1310,967,417,339,1478,1293,1150,1072,1389
1224,1040,76,146,934,1142,961,966,1197,864
1152,930,718,1727,877,1584,150,1133,574,811
1716,976,948,1757,1413,1037,612,1871,1226,412
690,1050,1828,1459,289,926,478,292,352,1427
1758,1073,440,1459,216,357,1846,613,635,125
1889,77,1356,1754,925,1447,1181,638,1593,596
123,1033,79,925,133,1917,933,649,1181,820
800,664,1254,134,1205,5,1905,1302,966,493
548,938,669,1343,208,1940,809,903,1545,1661
1874,211,85,181,703,1884,1555,1547,1408,1863
1144,1812,1286,1922,1651,839,1431,1591,803,641
1682,1738,272,1888,1190,1797,1678,1356,1991,1835
616,1974,590,5,128,293,1807,996,83,1765
792,582,221,972,1176,71,185,843,1854,1700
1279,579,162,403,1141,890,307,804,231,378
1519,1493,1765,913,938,1483,1525,277,314,884
271,85,1526,353,989,1362,952,1785,200,1974
1239,62,863,1855,1130,789,648,1617,1057,211
1553,1985,606,1078,650,1986,408,1466,407,1333
1447,995,819,118,966,455,1812,1763,1077,614
150,1398,1811,493,1423,1313,554,648,262,304
73,764,1710,1029,150,209,1159,1186,638,1053
1216,1862,795,1462,1112,1469,578,1350,1579,1898
94,283,1133,529,673,421,1690,1478,1951,816
284,592,217,187,1766,1041,607,64,479,1597
1522,883,340,725,863,1197,1699,877,819,1805
894,1152,1302,125,1955,1193,360,532,53,1082
1315,318,891,1584,993,871,120,616,1422,1997
1400,605,699,858,1269,752,1015,1071,1907,1897
1487,189,919,835,1224,1203,442,292,294,1009
950,597,1805,123,157,1092,1885,1875,530,1554
1997,491,1901,1346,1565,1370,1657,971,1253,139
69,1556,1208,1937,1078,29,1401,1408,1478,795
1897,1381,871,1249,1786,786,842,1251,316,1626
1973,1497,269,992,1019,852,1692,55,798,611
1363,545,791,1708,1349,1485,426,504,789,203
613,1896,923,1742,28,1320,1643,65,951,648
1398,1373,682,1330,1707,1042,103,695,978,586
108,885,153,1782,766,296,1100,408,902,1057
1848,974,983,187,535,534,1140,491,742,74
596,1170,1583,1551,191,1661,1482,416,533,1881
453,1717,1564,1869,702,69,1385,208,1560,463
1403,1945,440,1824,578,287,1661,406,1809,1948
236,324,1971,606,744,797,1822,535,534,1037
363,681,1104,1295,1697,307,1509,1753,452,736
1966,1041,1098,1288,1554,914,1548,394,1901,1684
70,245,66,1111,679,421,20,962,349,1499
289,1481,1625,452,901,1655,202,1017,942,33
1414,1399,1059,1043,943,187,1597,1223,554,1112
1521,733,1554,1304,134,1303,1110,1756,1701,1128
702,974,773,1796,1831,1386,1695,1123,1428,685
1729,1865,240,1061,1023,1224,259,1508,874,81
820,1900,672,734,1687,474,803,69,323,546
1005,1186,452,1137,1343,1857,777,1070,1153,1053
1260,1354,297,1373,1989,1152,612,466,1052,1725
137,1052,1038,126,1442,1012,1944,1189,852,1851
843,556,1930,1943,1043,28,965,37,604,707
739,1121,606,1274,1482,18,181,1391,1450,1058
204,1060,22,1363,1712,1109,740,234,400,482
356,946,729,8,789,1384,1696,1727,259,1109
316,1986,29,721,255,291,300,1400,92,1472
1642,1190,1788,402,875,915,1017,390,782,1399
1541,416,1194,480,1869,486,1284,553,1207,891
1816,1466,656,1040,321,1854,483,836,241,407
1071,1631,28,751,673,1922,1295,256,1367,1538
919,1735,685,1357,580,54,1657,1290,1800,1479
699,1224,1196,1008,219,1965,162,765,685,818
79,1280,1130,1681,108,1247,1642,22,506,290
1236,1885,1602,264,640,1923,1471,572,1959,952
517,281,579,765,1168,1222,664,1539,288,49
1701,34,896,928,1920,1470,1334,1261,403,1759
65,792,819,1308,1236,1532,1618,1068,1503,504
868,41,1915,1973,435,1556,577,134,1937,119
903,1679,298,1809,529,552,1545,308,1458,1229
1522,1557,1392,670,1484,466,1237,919,803,936
1984,184,1835,747,244,98,60,306,1649,1945
230,205,1973,1317,17,260,857,371,1990,1548
709,132,978,1412,1667,1176,1087,1238,1699,1113
1837,103,91,765,1455,1524,710,130,1056,1788
285,1584,568,1863,1256,385,1903,1670,556,1154
1733,863,250,1179,797,89,1822,150,105,1040
1786,762,1661,1084,1416,1072,1180,1876,881,1862
1215,325,1346,1611,435,59,226,463,1686,551
1225,759,1857,366,1088,1146,958,510,1896,1260
596,1371,231,1953,1896,609,847,790,387,1193
1434,1394,921,397,1557,1018,1820,412,479,639
1584,1949,1428,1197,1600,1068,1506,990,1987,1115
1090,65,78,759,304,1733,813,1083,649,1815
1804,86,1767,490,706,1613,33,1976,786,93
356,181,501,434,1119,1963,1854,1648,1447,1665
1143,1232,860,202,517,1007,708,1790,903,1296
495,339,471,1108,491,586,1451,500,1023,617
290,1379,1527,1302,921,1871,610,819,142,1467
1387,348,980,542,1292,1673,1043,902,421,445
591,994,343,1895,1089,1057,750,788,1078,1365
795,1270,1007,393,518,1953,87,437,244,61
403,985,103,2,1333,1605,1330,863,1430,887
934,936,587,1330,1049,762,986,954,847,534
456,734,89,216,972,1959,1228,1175,1056,898
232,1081,273,1544,623,1663,729,592,259,927
799,1460,566,1370,777,652,952,381,1590,1120
1653,1212,1432,88,1718,1247,69,560,500,454
177,1603,770,210,1435,1525,1631,794,1060,1175
1292,168,1497,1045,628,319,157,82,182,1409
1766,736,1176,355,462,38,1822,1364,1270,1762
1186,1847,1837,1447,431,88,454,207,666,1322
762,1171,1316,516,1691,1030,1497,65,1556,706
695,336,1293,931,644,906,978,1141,1682,481
1405,1303,714,1986,291,1519,558,1971,1652,1054
510,660,118,55,1555,1342,1324,1265,528,79
1068,57,1940,1301,1333,430,1268,1081,1413,1046
983,162,1045,1011,1289,1760,1157,1117,1454,355
987,1457,516,274,659,1954,776,1262,1289,1992
1387,195,572,1392,941,616,994,38,1992,844
1718,1374,1509,320,102,123,852,617,1390,742
535,1542,1595,1432,1047,1151,1625,829,581,1109
942,872,1036,1326,1702,244,1551,1966,869,239
1170,1754,125,73,1512,112,1244,1742,607,1411
959,138,1904,341,935,882,481,510,506,691
877,1290,1285,1093,247,1824,1334,194,468,1355
1309,1160,1075,6,94,1678,1581,1586,841,1116
932,1807,1033,57,182,324,589,1711,1445,540
1157,194,1008,1695,0,895,958,174,1723,881
1457,1258,559,1333,813,1795,1014,1438,1571,1831
288,1417,311,1554,1685,1917,216,1562,534,724
1860,1014,473,516,1385,1120,891,895,1316,1800
1027,1790,997,329,1475,1500,645,431,884,890
723,721,722,602,1859,542,60,196,1966,641
959,161,851,242,1631,738,937,917,530,621
484,162,77,560,1502,1741,427,1870,1073,668
1346,1483,1551,1973,618,589,553,949,1510,1752
1505,1145,1218,1884,630,1487,66,1818,188,676
85,1967,1670,730,1845,158,196,1666,971,908
920,461,4,335,1401,1657,1353,1579,1504,102
624,946,936,1687,1326,1388,704,178,609,579
447,133,1054,374,1086,1626,765,176,712,668
1650,117,1436,1345,102,684,861,788,389,560
902,524,1230,127,251,1647,1960,1727,191,508
1244,858,1249,246,1333,1402,823,1229,696,606
699,594,752,1144,293,942,1381,1245,1695,1683
16,1715,1320,398,822,1741,549,1184,1676,472
1191,164,1092,1959,1819,797,512,899,256,1467
1196,402,726,132,1643,1896,662,1971,1232,194
998,1825,1472,1181,1714,1702,1798,192,1962,180
1827,3,1236,1573,416,1247,1341,1770,1025,101
5,1441,331,893,1210,1874,1693,433,1862,663
1278,1572,690,628,286,773,522,1262,1632,1455
1113,575,1278,711,1945,1854,1527,514,1136,1657
1907,102,582,717,1031,1359,858,1650,424,1060
523,1513,1850,681,1234,893,1556,1938,904,1351
1873,694,1565,1227,1288,9,588,518,213,322
410,1457,374,994,129,1209,370,324,1806,443
1805,1090,1850,1444,46,453,589,435,683,1395
1194,227,1415,904,1824,979,1711,24,527,216
1777,718,1206,1659,48,1471,1361,474,1480,1664
695,781,1550,568,190,550,668,51,1111,1051
1791,1508,1600,1565,288,1838,1602,1082,668,137
1461,598,529,373,284,656,312,782,149,663
596,290,1070,1861,926,1372,41,803,999,342
527,1569,1142,866,740,1433,370,1220,310,389
228,1867,11,108,1789,134,1758,1955,1519,498
1851,365,370,1424,273,1053,576,1152,828,122
976,697,1380,195,1070,1193,1318,1291,935,1777
616,1029,22,1217,1716,884,1613,496,708,1466
573,1569,1441,151,1133,782,1677,1056,989,1791
403,374,347,1200,791,600,326,1876,1067,1190
1150,644,1629,1432,697,1566,1653,1311,226,598
1864,1950,1112,1630,1736,1934,224,1295,1149,774
215,1937,1548,384,45,1061,1951,1898,1544,658
1871,470,33,1241,1313,915,247,1322,771,904
1558,627,952,340,1244,9,1856,1378,1533,1771
833,893,1161,473,1250,1283,1144,1514,507,156
1199,1224,1705,1933,207,287,700,1377,68,1427
400,1022,177,256,1777,1889,1919,1554,1745,1920
832,1196,323,484,1287,126,1964,1869,1891,404
459,1670,1443,1872,1528,1862,552,1484,246,1246
1785,558,211,1350,1943,1184,52,616,680,1344
1594,1839,269,1704,1423,145,781,1772,70,570
214,738,1301,603,1890,1391,1041,617,517,352
1592,177,1227,1791,393,1714,1678,1075,160,255
1068,1410,1298,272,1324,922,1362,1206,1764,1100
1289,1994,919,277,552,50,332,1466,1649,1690
987,196,1467,1831,1812,886,748,325,349,549
248,331,1169,1281,1776,1981,1527,1116,1770,544
329,801,1931,823,1397,1973,1757,1015,42,1363
1510,1203,1775,1928,34,1767,1135,1753,507,957
1056,373,1327,1607,1575,1060,1408,1343,1478,310
1101,1215,236,1322,309,1708,871,1507,682,1251
1003,1518,1821,383,1511,33,476,1090,1928,1502
1173,733,1729,5,358,106,831,745,694,1705
4,116,274,1629,1614,1257,1450,301,102,972
355,31,1529,1557,1709,1903,1338,1419,511,958
1929,1463,624,1775,1334,299,1354,880,589,214
106,439,388,436,1739,27,1183,1380,612,366
1820,1458,1259,1769,604,1361,511,833,1693,928
1136,1311,1748,1568,1637,240,1009,556,950,1111
1991,1921,1702,1191,886,970,739,1804,15,2
789,1765,1935,828,805,693,1069,122,33,467
683,1051,981,1965,965,1993,376,331,1841,1530
1410,1557,422,261,203,690,1609,909,488,1306
336,855,1609,1355,1134,1242,248,1483,508,1568
1070,1821,877,280,657,1011,553,402,1711,1646
1433,1642,1833,1220,1268,297,1257,555,312,1708
1329,1055,1231,868,1957,941,1791,1759,1385,1486
1453,1462,103,1344,947,463,1583,691,184,1741
197,574,1414,1683,22,1731,1616,721,559,1315
1402,1948,1488,1169,564,794,638,126,562,121
1213,306,1951,603,1830,479,1553,1997,962,1706
88,673,1518,550,1138,175,1555,577,1876,1607
874,123,1542,976,1994,1131,1704,1488,1332,1106
591,1741,702,1274,438,1134,34,1718,1269,304
1815,1842,597,981,1343,360,1876,1671,511,1962
1717,514,1897,773,672,1282,57,1386,1234,334
1652,1703,1647,1519,1023,1294,577,1328,366,14
414,879,147,1229,1707,1499,1523,333,1676,1732
1178,1085,1901,620,1483,1485,1657,88,1823,535
446,884,1402,1509,978,1431,1458,1267,1340,1281
1506,678,1249,743,689,928,684,1190,640,1475
614,1264,1148,1290,695,1224,1550,476,1126,1382
220,865,518,1102,829,1925,617,501,856,1270
1970,1518,1117,1226,51,1114,690,997,1756,824
1394,812,608,1164,1699,1888,1945,1280,251,43
1786,1694,869,937,695,425,1358,1340,1070,267
1785,502,469,20,924,1997,837,1975,633,1844
1868,593,1471,769,1735,44,438,1678,181,1142
1452,1031,217,1504,1351,1097,326,367,564,292
724,637,1707,47,1152,1587,1930,465,160,1925
1310,1572,982,663,1748,518,1212,750,240,891
834,1111,416,1291,399,585,1535,740,1736,14
1856,1976,980,1291,658,115,500,1592,818,1645
390,66,1608,163,313,857,306,1804,312,715
79,842,1418,1735,1770,436,1444,1965,1993,461
573,632,429,270,673,426,1510,1281,939,683
1726,1378,1881,1516,1740,1817,1964,1996,1983,1902
999,1679,408,711,1811,1935,601,553,639,1325
468,1090,649,1790,1227,361,202,244,173,1972
219,713,173,1559,1687,1731,491,1830,673,676
360,1501,1829,419,976,235,680,592,332,974
702,1889,1648,685,351,1631,69,1992,985,635
399,1186,798,1516,1039,796,1116,1280,1720,18
1073,950,0,1997,1718,780,1441,1167,389,1881
36,1392,620,1038,919,863,1426,1984,1845,1046
176,1621,43,1837,958,156,859,218,1736,187
371,999,103,599,1297,1801,186,1939,202,1561
92,1543,1011,522,1648,207,363,257,1524,512
933,1799,1945,354,1287,414,1708,1356,372,749
618,325,1847,241,660,1620,75,648,135,1537
1073,344,886,1561,231,535,1243,1459,1876,1633
559,595,1456,879,538,1684,603,1233,766,1527
1133,771,359,1355,528,1945,935,1671,1915,206
1926,1668,1409,26,905,1605,880,1070,459,676
1700,668,1742,1077,1772,232,594,1790,493,1702
1143,1743,978,229,1130,1470,1065,847,812,1515
694,885,851,892,1386,1604,817,1609,594,1772
326,1265,1453,687,1769,2,114,1129,843,1631
398,1403,805,1417,5,656,7,708,1846,451
428,1962,780,233,625,1499,1910,1087,720,1549
537,774,769,295,23,162,1061,1131,1034,985
1325,29,1064,805,908,1352,1757,1434,732,1261
1460,1538,1404,1912,206,1281,1884,1401,168,1285
1320,826,1420,312,1913,1498,585,412,1513,1825
272,1334,897,1023,1419,1691,1532,1454,1892,407
123,1584,802,1453,998,677,192,1609,1779,188
239,243,621,946,106,657,494,688,663,1109
451,1320,644,1697,1008,1627,726,1303,482,518
530,852,1783,182,115,132,623,1935,1676,1730
1642,1066,926,853,1981,1616,289,80,1746,1216
912,929,94,1870,1131,679,893,216,252,1928
1248,335,1480,1871,1886,530,1198,478,1642,197
1089,44,1234,1159,952,535,995,231,1834,1842
536,41,534,2,864,488,1833,836,859,1695
307,963,245,331,438,921,906,912,841,223
1016,252,519,767,1506,1692,1026,411,1975,1353
1712,1169,1,990,1082,1168,1424,89,1260,1342
1352,1555,1168,1579,269,1848,1195,736,832,39
334,865,292,527,69,1059,1153,1868,422,1965
1916,1681,1440,213,1876,298,816,1575,1291,1039
1120,1757,569,1109,794,470,303,1876,1267,919
1457,1906,96,588,956,995,500,1180,544,1522
57,495,1885,968,1559,1538,642,308,348,45
1107,367,727,1130,1850,305,622,1092,1784,1560
1716,491,135,805,954,964,861,249,543,1425
412,672,332,1441,566,22,1635,916,222,1476
29,274,748,47,1552,500,670,1753,1079,1247
1975,1777,1048,97,116,1604,1457,665,433,121
1800,221,1887,1632,802,927,1692,1118,933,1683
1386,1571,750,1696,1967,931,1980,525,1559,1704
987,1928,474,401,1325,1149,896,522,340,1898
492,967,345,740,918,1942,984,6,1522,1370
126,1250,1019,124,837,1394,30,439,166,1248
823,1022,1443,135,465,46,1687,1512,1837,612
801,1532,214,1552,360,341,5,1755,31,1434
1357,1663,1692,1020,909,683,1791,34,1031,1886
1257,1545,1972,780,310,1260,81,1751,1864,439
579,1094,161,79,1374,468,1082,1607,53,1543
129,193,75,679,1757,961,1329,877,807,537
1336,1142,912,516,90,277,107,1510,1952,63
1535,874,1593,1965,396,1181,588,1270,1492,1682
1345,220,1763,251,1450,1199,1250,1913,1958,1873
360,224,1280,608,1564,147,889,1037,1357,1429
413,1768,486,1288,683,1498,456,506,1736,1443
1962,719,1593,1654,1509,1014,449,1409,262,468
1786,1897,200,304,744,1741,699,1785,269,61
1859,786,1910,1514,940,1640,70,1448,1221,1227
1843,966,1408,1041,1459,1602,869,33,874,1293
1358,556,579,401,928,1573,1319,4,712,818
899,629,1288,872,388,1046,1805,727,756,177
924,641,964,1096,985,70,569,900,477,199
1995,766,1624,443,1247,1791,1193,1506,1246,526
52,221,429,1225,830,1800,398,353,513,778
907,1518,1290,1209,222,204,186,1052,690,1746
309,1084,96,1541,651,1414,740,962,1887,434
366,982,1192,556,1297,1032,786,926,974,198
247,1000,210,423,1735,1280,355,202,1765,636
689,467,1687,1270,1900,786,1817,358,1132,1212
1063,1942,960,289,1379,422,566,236,1073,1475
1936,1835,1317,476,349,518,1220,1093,180,1085
1765,1130,1336,1046,1444,153,535,1158,1421,1239
893,1341,168,1950,1871,1399,1352,651,1466,1441
319,1083,1360,1067,1293,1637,895,1787,1382,342
1652,1471,1283,797,1095,1305,1565,764,1104,841
634,1320,860,669,921,195,1973,1283,1391,17
1379,1966,982,1259,755,1340,634,1722,1680,380
675,1227,803,1156,497,708,706,1450,1548,384
516,850,41,487,1724,1751,448,1824,180,1662
1435,1380,254,256,198,17,190,1776,42,1350
1768,19,1006,1668,1072,121,334,5,55,693
1551,88,1446,735,1162,1260,270,1388,885,1156
1665,179,611,385,182,1323,661,1162,1071,1643
968,940,1110,324,1099,378,951,869,145,1112
839,1762,550,1659,744,1695,80,1524,756,260
1447,1444,480,1163,1824,1228,1348,738,1997,1564
1141,541,1672,128,1691,747,588,1115,1052,192
1634,1213,699,1931,661,489,1819,450,1160,1348
1482,783,1445,1845,1952,1214,1948,1076,648,1539
1535,573,235,1595,1261,1354,64,958,1843,1838
216,138,1705,1788,314,161,1319,1296,804,1070
385,57,999,93,1665,1761,1967,367,1338,1716
1804,738,33,1099,1801,1498,1907,364,1548,190
263,525,834,1501,1105,395,463,1115,866,1552
550,1207,1794,1708,1632,459,1461,357,911,1542
1844,1133,613,392,808,964,830,882,1852,889
1687,757,994,1554,130,1038,458,1382,224,950
1186,1815,535,111,306,1864,947,1137,59,1317
1654,438,378,884,728,1311,1526,1065,356,1795
1852,1746,196,567,366,1698,1647,193,901,663
1756,822,22,78,893,173,1520,273,830,718
